1352;2;030;030;A82  Wahn                     ;Im Lochgarten Haus Nr. 36-12  ;Fahrtrichtung St.-Sebastianus-Str. ;   ;
1353;2;030;030;A83  Wahn                     ;Feldstr. Haus Nr. 7-13        ;in Fahrtrichtung Revenstr.         ;   ;
1354;2;030;030;A84  Wahn                     ;Revenstr. Haus Nr. 14-42      ;in Fahrtrichtung Feldstr.          ;   ;
1355;2;030;030;A85  Wahn                     ;Revenstr. Haus Nr. 36-6       ;Fahrtrichtung St.-Sebastianus-Str. ;   ;
1356;2;030;030;A86  Lind                     ;Kitschburger Str. Hs. Nr. 24-2;in Fahrtrichtung Viehtrift         ;   ;
1357;2;030;030;A87  Lind                     ;Kitschburger Str. Hs. Nr. 4-24;in Fahrtrichtung Nibelungenstr.    ;   ;
1358;2;030;030;A88  Lind                     ;Nibelungenstr. Haus Nr. 8-40  ;in Fahrtrichtung Linder Weg        ;   ;
1359;2;030;030;A89  Lind                     ;Nibelungenstr. Haus Nr. 15-5  ;in Fahrtrichtung Linder Mauspfad   ;   ;
1360;2;030;030;A90  Urbach                   ;Bachstraße Haus Nr. 57-3      ;in Fahrtrichtung Zündorfer Str.    ;   ;
1361;2;030;030;A91  Urbach                   ;Beethovenstr. Hs Nr 14-Lat.18 ;in Fahrtrichtung Brucknerstr.      ;   ;
1362;2;030;030;A92  Zündorf                  ;In der Adelenhütte Hs. Nr. 4-6;in Fahrtrichtung Poststr.          ;   ;
1363;2;030;030;A93  Zündorf                  ;In der Adelenhütte Hs. Nr. 6-2;in Fahrtrichtung Hauptstr.         ;   ;
1364;2;030;030;A94  Ostheim                  ;Mannheimer Str. Haus Nr. 76-92;in Fahrtrichtung Saarbrücker Str.  ;   ;
1365;2;030;030;A95  Ostheim                  ;Mannheimer Str. Haus Nr. 90-74;in Fahrtrichtung Bruchsaler Str.   ;   ;
1366;2;030;030;A96  Meschenich               ;Zaunhofstr. Haus Nr. 3a       ;in Fahrtrichtung Brühler Landstr.  ;   ;
1367;2;030;030;A97  Meschenich               ;Zaunhofstr. Haus Nr. 3a       ;in Fahrtrichtung Kettelerstr.      ;   ;
1368;2;030;030;A98  Mülheim                  ;Deutz-Mülheimer Str. 302-318  ;in Fahrtrichtung Mülheimer Brücke  ;   ;
1369;2;030;030;A99  Mülheim                  ;Deutz-Mülheimer Str. 350-352  ;in Fahrtrichtung Mülheimer Brücke  ;   ;
1370;2;030;030;B10  Mülheim                  ;Deutz-Mülheimer Str. 352-346  ;in Fahrtrichtung Deutz             ;   ;
1371;2;030;030;B11  Mülheim                  ;Mülheimer Freiheit Hs Nr. 8-2 ;in Fahrtrichtung Deutz             ;   ;
1372;2;030;030;B12  Mülheim                  ;Mülheimer Freiheit Laterne 8-6;in Fahrtrichtung Deutz             ;   ;
1373;2;030;030;B13  Sürth                    ;Heinrich-Erpenbach-Str. 16-66 ;in Fahrtrichtung Kölnstr.          ;   ;
1374;2;030;030;B14  Sürth                    ;Heinrich-Erpenbach-Str. 62-16 ;in Fahrtrichtung Bahnhofstr.       ;   ;
1375;2;030;030;B15  Sürth                    ;Unter Buschweg Haus Nr. 2-26  ;in Fahrtrichtung Industriestr.     ;   ;
1376;2;030;030;B16  Sürth                    ;Unter Buschweg Haus Nr. 20-16 ;in Fahrtrichtung Bahnhofstr.       ;   ;
1377;2;030;030;B17  Neustadt/Süd             ;Alteburger Str. Haus Nr. 46-33;in Fahrtrichtung Ubierring         ;   ;
1378;2;030;030;B18  Neustadt/Süd             ;Alteburger Str. Haus Nr. 39-54;in Fahrtrichtung Teutoburger Str.  ;   ;
1379;2;030;030;B19  Dellbrück                ;Von-Quadt-Straße Hs. Nr. 8-64 ;Fahrtrichtung Dellbrücker Hauptstr.;   ;
1380;2;030;030;B20  Dellbrück                ;Von-Quadt-Straße Hs. Nr. 63-5 ;in Fahrtrichtung Grafenmühlenweg   ;   ;
1381;3;050;050;B21  Bocklemünd/Mengenich     ;Venloer Straße Haus Nr. 1275  ;in Fahrtrichtung stadteinwärts     ;   ;
1382;0;050;050;B22  Neustadt/Süd             ;Agrippinaufer vor Südbrücke   ;in Fahrtrichtung Rodenkirchen      ;   ;
1383;2;030;030;B23  Sürth                    ;Heidelweg Haus Nr. 59         ;in Fahrtrichtung Heinrichstraße    ;   ;
1384;2;030;030;B24  Sürth                    ;Heidelweg Haus Nr. 59-57      ;in Fahrtrichtung Sürther Hauptstr. ;   ;
1385;0;050;050;B25  Junkersdorf              ;Aachner Straße Haus Nr. 1034  ;in Fahrtrichtung stadtauswärts     ;   ;
1386;2;030;030;B26  Junkersdorf              ;Am Röhmerhof Haus Nr. 20-26   ;in Fahrtrichtung Kölner Weg        ;   ;
1387;2;030;030;B27  Sülz                     ;Neuenhöfer Allee 109-41       ;in Fahrtrichtung Berrenrather Str. ;   ;
1388;2;030;030;B28  Sülz                     ;Neuenhöfer Allee Hs. Nr. 38-76;in Fahrtrichtung Zülpicher Str.    ;   ;
1389;2;030;030;B29  Sülz                     ;Neuenhöfer Allee Laterne 25-23;in Fahrtrichtung Berrenrather Str. ;   ;
1390;2;030;030;B30  Sülz                     ;Neuenhöfer Allee Laterne 23-29;in Fahrtrichtung Zülpicher Str.    ;   ;
1391;2;030;030;B31  Weiden                   ;Ludwig-Jahn-Str. Hs. Nr. 46-72;in Fahrtrichtung Müngersdorf       ;   ;
1392;2;030;030;B32  Weiden                   ;Ludwig-Jahn-Str. Hs. Nr. 72-64;in Fahrtrichtung Lövenich          ;   ;
1393;2;030;030;B33  Ehrenfeld                ;Fröbelstraße Haus Nr. 4-32    ;in Fahrtrichtung Weinsbergstr.     ;   ;
1394;2;030;030;B34  Ehrenfeld                ;Fröbelstraße Haus Nr. 30-4    ;in Fahrtrichtung Vogelsanger Str.  ;   ;
1395;0;050;050;B35  Ehrenfeld                ;Subbelrather Str. 339-269     ;in Fahrtrichtung stadteinwärts     ;   ;
1396;0;050;050;B36  Ehrenfeld                ;Subbelrather Str.254-314      ;in Fahrtrichtung stadtauswärts     ;   ;
1397;0;050;050;B37  Elsdorf                  ;Frankfurter Str. 403-405      ;in Fahrtrichtung Urbach            ;   ;
1398;2;030;030;B38  Ensen                    ;Oberstraße Haus Nr. 14-10     ;in Farhtrichtung Gilgaustraße      ;   ;
1399;2;030;030;B39  Ensen                    ;Hohe Straße Haus Nr.32-34     ;in Fahrtrichtung Gilgaustraße      ;   ;
1400;3;050;050;B40  Gremberghoven            ;Steinstraße ggüb. Laterne 54  ;in Fahrtrichtung Porz              ;   ;
1401;3;050;050;B41  Gremberghoven            ;Steinstraße ggüb. Laterne 54  ;in Fahrtrichtung Frankfurter Straße;   ;
1402;2;030;030;B42  Urbach                   ;Auf dem Knöpp, Haus Nr. 24-50 ;in Fahrtrichtung Am Urbacher Wall  ;   ;
1403;2;030;030;B43  Urbach                   ;Auf dem Knöpp, Haus Nr. 48-2  ;in Fahrtrichtung Severinstraße     ;   ;
1404;2;030;030;B44  Westhoven                ;Oberstraße, Haus Nr. 55       ;in Fahrtrichtung Ensen             ;   ;
1405;2;030;030;B45  Vingst                   ;Kuthstraße, Haus Nr. 156-100  ;in Fahrtrichtung Kampgasse         ;   ;
1406;2;030;030;B46  Vingst                   ;Kuthstraße, Haus Nr. 102-166  ;in Fahrtrichtung Ostheim           ;   ;
1407;2;030;030;B47  Dellbrück                ;Berg.Gladbacher Str.798-812   ;in Fahrtrichtung stadtauswärts     ;   ;
1408;2;030;030;B48  Dellbrück                ;Dellbrücker Mauspfad L.13-21  ;Fahrtrichtung Bensberger Marktweg  ;   ;
1409;2;030;030;B49  Dellbrück                ;Dellbrücker Mauspfad L.21-11  ;in Fahrtrichtung Brück             ;   ;
1410;2;030;030;B50  Höhenhaus                ;Im Weidenbruch, Haus 109a-113 ;in Fahrtrichtung Honschaftstraße   ;   ;
1411;2;030;030;B51  Neustadt Nord            ;Antwerpener Str. Haus Nr. 2-18;in Fahrtrichtung Brüsseler Str.    ;   ;
1412;2;030;030;B52  Neustadt Nord            ;Antwerpener Str. Haus Nr. 17-1;in Fahrtrichtung Friesenplatz      ;   ;
1413;2;030;030;B53  Neustadt Nord            ;Brabanter Str. Haus Nr. 8-52  ;in Fahrtrichtung Friesenplatz      ;   ;
1414;2;030;030;B54  Neustadt Nord            ;Brabanter Str. Haus Nr. 48-13 ;in Fahrtrichtung Aachener Str.     ;   ;
1415;2;030;030;B55  Lindenthal               ;Bachemer Str. Haus Nr. 304-302;in Fahrtrichtung Mommsenstr.       ;   ;
1416;2;030;030;B56  Lindenthal               ;Bachemer Str. ggüb. Hs Nr. 306;in Fahrtrichtung Decksteiner Str.  ;   ;
1417;2;030;030;B57  Lindenthal               ;Klosterstraße Haus Nr. 34-10  ;in Fahrtrichtung Dürener Str.      ;   ;
1418;2;030;030;B58  Lindenthal               ;Klosterstraße Haus Nr. 16-40  ;in Fahrtrichtung Wüllnerstr.       ;   ;
1419;2;030;030;B59  Lindenthal               ;Klosterstraße Haus Nr. 96-86  ;in Fahrtrichtung Rautenstrauchstr. ;   ;
1420;2;030;030;B60  Lindenthal               ;Klosterstraße Haus Nr. 92-96  ;in Fahrtrichtung Aachener Str.     ;   ;
1421;2;030;030;B61  Lindenthal               ;Klosterstraße Haus Nr. 116-104;in Fahrtr. Friedrich-Schmidt-Str.  ;   ;
1422;2;030;030;B62  Lövenich                 ;Seithümerstr. Haus Nr. 7-21   ;in Fahrtrichtung Zaunstr.          ;   ;
1423;2;030;030;B63  Weiden                   ;Richard-Wagner-Str Hs Nr. 6-24;Fahrtrichtung Selma-Lagerlöf-Str.  ;   ;
1424;2;030;030;B64  Weiden                   ;Richard-Wagner-Str Hs Nr. 25-9;in Fahrtrichtung Goethestr.        ;   ;
1425;2;030;030;B65  Bickendorf               ;Nagelschmiedgasse Hs Nr. 5-21 ;in Fahrtrichtung Häuschensweg      ;   ;
1426;2;030;030;B66  Bilderstöckchen          ;Reutlinger Str. Haus Nr. 14-2 ;in Fahrtrichtung Göppinger Str.    ;   ;
1427;0;050;050;B67  Longerich                ;Neusser Str. Haus Nr. 866     ;in Fahrtrichtung stadteinwärts     ;   ;
1428;2;030;030;B68  Worringen                ;Alte Neusser Landstr. 295-261 ;in Fahrtrichtung St.-Tönnis-Str.   ;   ;
1429;2;030;030;B69  Worringen                ;Dornstraße Haus Nr. 42-18     ;Fahrtrichtung Alte Neusser Landstr.;   ;
1430;2;030;030;B70  Worringen                ;Dornstraße Haus Nr. 36-42     ;in Fahrtrichtung Dörnchensweg      ;   ;
1431;6;010;010;B71  Elsdorf                  ;Manfred-Faber-Weg Hs Nr. 38-18;in Fahrtrichtung Tiergartenstr.    ;   ;
1432;6;010;010;B72  Elsdorf                  ;Manfred-Faber-Weg Hs Nr. 22-44;in Fahrtrichtung Herman-Löns-Str.  ;   ;
1433;6;010;010;B73  Elsdorf                  ;Robert-Stern-Weg Hs Nr. 25-29 ;in Fahrtrichtung Tiergartenstr.    ;   ;
1434;6;010;010;B74  Elsdorf                  ;Robert-Stern-Weg Hs Nr. 25-19 ;in Fahrtrichtung Herman-Löns-Str.  ;   ;
1435;6;010;010;B75  Westhoven                ;Hans-Kalscheuer-Str Hs Nr. 4-6;in Fahrtrichtung André-Citroen-Str.;   ;
1436;6;010;010;B76  Westhoven                ;Hans-Kalscheuer-Str Hs Nr. 6-4;in Fahrtrichtung Berliner Str.     ;   ;
1437;2;030;030;B77  Libur                    ;Urbanusstraße Haus Nr. 36-14  ;Fahrtrichtung Pastor-Huthmacher-Str;   ;
1438;2;030;030;B78  Libur                    ;Urbanusstraße Haus Nr. 14-40  ;in Fahrtrichtung Liburer Landstr.  ;   ;
1439;2;030;030;B79  Porz                     ;Mühlenstraße Haus Nr. 1a-31   ;in Fahrtrichtung Bahnhofstr.       ;   ;
1440;2;030;030;B80  Rath/Heumar              ;Rather Kirchweg Haus Nr. 8-16 ;in Fahrtrichtung Friedhof          ;   ;
1441;2;030;030;B81  Dünnwald                 ;Holzweg Haus Nr. 3-11         ;in Fahrtrichtung Liedbergweg       ;   ;
1442;2;030;030;B82  Dünnwald                 ;Holzweg Haus Nr. 11-3         ;Fahrtrichtung Prämonstratenserstr. ;   ;
1443;2;030;030;B83  Dünnwald                 ;Marienheider Str. Hs Nr. 16-18;in Fahrtrichtung Kunstfelder Str.  ;   ;
1444;2;030;030;B84  Dünnwald                 ;Marienheider Str. Hs Nr. 5-3  ;Fahrtrichtung Prämonstratenserstr. ;   ;
1445;2;030;030;B85  Flittard                 ;Semmelweisstr. Haus Nr. 6-68  ;in Fahrtrichtung Einsteinstr.      ;   ;
1446;2;030;030;B86  Flittard                 ;Semmelweisstr. Haus Nr. 58-31 ;in Fahrtrichtung Düsseldorfer Str. ;   ;
1447;2;030;030;B87  Holweide                 ;Maria-Himmelfahrt-Str. 1-5    ;in Fahrtrichtung Isenburger Str.   ;   ;
1448;2;030;030;B88  Holweide                 ;Querstraße Haus Nr. 45        ;in Fahrtrichtung Ringenstr.        ;   ;
1449;2;030;030;B89  Holweide                 ;Querstraße Haus Nr. 45        ;in Fahrtrichtung Buschfeldstr.     ;   ;
1450;6;010;010;B90  Mülheim                  ;Seidenstraße Haus Nr. 9-27    ;in Fahrtrichtung Adamstr.          ;   ;
1451;2;030;030;B91  Neustadt/Süd             ;Lothringer Str. Haus Nr. 38-78;in Fahrtrichtung Eifelstr.         ;   ;
1452;2;030;030;B92  Neustadt/Süd             ;Lothringer Str. Haus Nr.115-38;in Fahrtrichtung Vorgebirgstr.     ;   ;
1453;2;030;030;B93  Neustadt/Süd             ;Kaesenstr. Haus Nr. 6-28      ;in Fahrtrichtung Eifelplatz        ;   ;
1454;2;030;030;B94  Neustadt/Süd             ;Kaesenstr. Haus Nr. 27-1      ;in Fahrtrichtung Lothringer Str.   ;   ;
1455;2;030;030;B95  Zollstock                ;Kendenicher Straße 10-12      ;in Fahrtrichtung Kalscheurer Weg   ;   ;
1456;2;030;030;B96  Zollstock                ;Kendenicher Str. Höhe Friedhof;in Fahrtrichtung Höninger Platz    ;   ;
1457;2;030;030;B97  Holweide                 ;Schnellweider Straße 25-23    ;in Fahrtr. Maria-Himmelfahrt-Straße;   ;
1458;2;030;030;B98  Holweide                 ;Schnellweider Straße 109-107  ;in Fahrtrichtung Musäusstraße      ;   ;
1459;2;030;030;B99  Holweide                 ;Schnellweider Straße 109-111  ;in Fahrtrichtung Neufelder Straße  ;   ;
1460;2;030;030;C10  Stammheim                ;Stammheimer Hauptstraße 55    ;in Fahrtrichtung Schloßstraße      ;   ;
1461;2;030;030;C11  Brück                    ;Pohlstadtsweg 470-456         ;in Fahrtrichtung Mudersbacher Str. ;   ;
1462;2;030;030;C12  Brück                    ;Mudersbacher Straße 13-103    ;in Fahrtrichtung Dattenfelder Str. ;   ;
1463;2;030;030;C13  Brück                    ;Mudersbacher Straße 91-3      ;in Fahrtrichtung Pohlstadtsweg     ;   ;
1464;0;050;050;C14  Neustadt/Süd             ;Bonner Wall 7-19              ;in Fahrtrichtung Vorgebirgsstraße  ;   ;
1465;0;050;050;C15  Neustadt/Süd             ;Bonner Wall 19-5              ;in Fahrtrichtung Bonner Straße     ;   ;
1466;2;030;030;C16  Neustadt/Süd             ;Lützowstraße 22-2             ;in Fahrtrichtung Lindenstraße      ;   ;
1467;2;030;030;C17  Neustadt/Süd             ;Lützowstraße 4-26             ;in Fahrtrichtung Moltkestraße      ;   ;
1468;2;030;030;C18  Widdersdorf              ;Unter Linden 143-127          ;in Fahrtrichtung Am Aspelkreuz     ;   ;
1469;2;030;030;C19  Widdersdorf              ;Unter Linden 91-83            ;in Fahrtrichtung Rosmarinstraße    ;   ;
1470;2;030;030;C20  Widdersdorf              ;Unter Linden 29-9             ;in Fahrtrichtung Hauptstraße       ;   ;
1471;2;030;030;C21  Widdersdorf              ;Unter Linden 44-116           ;in Fahrtrichtung Palmenhof         ;   ;
1472;2;030;030;C22  Mauenheim                ;Eckewartstraße 83-67          ;in Fahrtrichtung Merheimer Straße  ;   ;
1473;2;030;030;C23  Brück                    ;Oberer Bruchweg Lat. Nr. 5-13 ;in Fahrtr. Astrid-Lindgren-Allee   ;   ;
1474;2;030;030;C24  Brück                    ;Oberer Bruchweg Lat. Nr. 11-3 ;in Fahrtrichtung Pohlstadtsweg     ;   ;
1475;2;030;030;C25  Rath/Heumar              ;Eiler Straße 67               ;in Fahrtrichtung Rösrather Straße  ;   ;
1476;2;030;030;C26  Rath/Heumar              ;Eiler Straße 67-63            ;in Fahrtrichtung Eil               ;   ;
1477;2;030;030;C27  Dellbrück                ;Hochwinkel 7-53               ;in Fahrtrichtung Krankenhaus       ;   ;
1478;2;030;030;C28  Dellbrück                ;Hochwinkel 53-3a              ;in Fahrtr. Dellbrücker Mauspfad    ;   ;
1479;2;030;030;C29  Braunsfeld               ;Friedrich-Schmidt-Straße 58b  ;in Fahrtrichtung Kitschburger Str. ;   ;
1480;2;030;030;C30  Braunsfeld               ;Friedr.-Schmidt-Str.ggü.Lat.56;in Fahrtrichtung Kitschburger Str. ;   ;
1481;2;030;030;C31  Braunsfeld               ;Friedrich-Schmidt-Straße 60a  ;in Fahrtrichtung Militärringstraße ;   ;
1482;2;030;030;C32  Braunsfeld               ;Friedr.-Schmidt-Str. ggü 60a  ;in Fahrtrichtung Militärringstraße ;   ;
1483;0;050;050;C33  Junkersdorf              ;Am Römerhof 52                ;in Fahrtr. Statthalterhofallee     ;   ;
1484;0;050;050;C34  Junkersdorf              ;Am Römerhof 54                ;in Fahrtr. Statthalterhofallee     ;   ;
1485;0;050;050;C35  Junkersdorf              ;Am Römerhof 52                ;in Fahrtrichtung Junkersdorfer Str.;   ;
1486;2;030;030;C36  Junkersdorf              ;Kirchweg 71-73                ;in Fahrtrichtung Aachener Straße   ;   ;
1487;2;030;030;C37  Junkersdorf              ;Kirchweg 71-73                ;in Fahrtrichtung Birkenallee       ;   ;
1488;2;030;030;C38  Junkersdorf              ;Kirchweg gegenüber 64-60      ;in Fahrtrichtung Aachener Straße   ;   ;
1489;2;030;030;C39  Meschenich               ;Engeldorfer Straße 45         ;in Fahrtrichtung Klosterstraße     ;   ;
1490;2;030;030;C40  Meschenich               ;Engeldorfer Straße 53         ;in Fahrtrichtung Weststraße        ;   ;
1491;2;030;030;C41  Meschenich               ;Engeldorfer Straße 57         ;in Fahrtrichtung Weststraße        ;   ;
1492;2;030;030;C42  Dellbrück                ;Dellbrücker Mauspfad 310-306  ;in Fahrtrichtung Dabringhauser Str.;   ;
1493;2;030;030;C43  Dellbrück                ;Dellbrücker Mauspfad 310-314  ;in Fahrtr. Bergisch Gladbacher Str.;   ;
1494;0;050;050;C44  Müngersdorf              ;Junkersdorfer Weg Laterne Nr.9;in Fahrtrichtung Am Römerhof       ;   ;
1495;2;030;030;C45  Marienburg               ;Heinrich-Lübke Ufer Lat. Nr.18;in Fahrtrichtung Rodenkirchen      ;   ;
1496;2;030;030;C46  Neustadt/Süd             ;Bonner Wall 35-33             ;in Fahrtrichtung Bonner Straße     ;   ;
1497;2;030;030;C47  Fühlingen                ;Roggendorfer Weg 20-32        ;in Fahrtrichtung Neusser Landstraße;   ;
1498;2;030;030;C48  Fühlingen                ;Roggendorfer Weg 24-38        ;in Fahrtr. Herzog-Johann Straße    ;   ;
1499;2;030;030;C49  Neustadt Nord            ;Theodor-Heuss Ring 21-11      ;in Fahrtrichtung Ebertplatz        ;   ;
1500;2;030;030;C50  Pesch                    ;Johannesstraße 8              ;in Fahrtrichtung Mengenicher Straße;   ;
1501;2;030;030;C51  Pesch                    ;Johannesstraße 8              ;in Fahrtrichtung Militärringstraße ;   ;
1502;2;030;030;C52  Pesch                    ;Johannesstraße 13-17          ;in Fahrtrichtung Militärringstraße ;   ;
1503;2;030;030;C53  Pesch                    ;Johannesstraße 33             ;in Fahrtrichtung Mengenicher Straße;   ;
1504;3;070;060;C54  Longerich                ;Militärringstr./Herforder Str.;in Fahrtrichtung Neusser Landstraße;   ;
1505;3;070;060;C55  Longerich                ;Militärringstr./Herforder Str.;in Fahrtrichtung Mercatorstraße    ;   ;
1506;2;030;030;C56  Marienburg               ;Gaedestraße ggü. Laterne Nr.12;in Fahrtrichtung Bonner Straße     ;   ;
1507;2;030;030;C57  Marienburg               ;Gaedestraße ggü. Laterne Nr.12;in Fahrtrichtung Wendehammer       ;   ;
1508;0;050;050;C58  Weiß                     ;Hammerschmidtstraße Lat.30    ;in Fahrtrichtung Weißer Straße     ;   ;
1509;0;050;050;C59  Zollstock                ;Höninger Weg 332-356          ;in Fahrtrichtung Höninger Platz    ;   ;
1510;0;050;050;C60  Zollstock                ;Höninger Weg 351-347          ;in Fahrtrichtung Zollstockgürtel   ;   ;
1511;2;030;030;C61  Bickendorf               ;Matthias-Brüggen Straße 16    ;in Fahrtrichtung Ossendorfer Weg   ;   ;
1512;2;030;030;C62  Bickendorf               ;Matthias-Brüggen Straße 17    ;in Fahrtrichtung Venloer Straße    ;   ;
1513;0;050;050;C63  Neustadt/Süd             ;Moselstraße 12-24             ;in Fahrtrichtung Luxemburger Straße;   ;
1514;0;050;050;C64  Neustadt/Süd             ;Moselstraße 24-12             ;in Fahrtrichtung Pfälzer Straße    ;   ;
1515;2;030;030;C65  Neustadt/Süd             ;Pfälzer Straße 17             ;in Fahrtrichtung Moselstraße       ;   ;
1516;2;030;030;C66  Neustadt/Süd             ;Pfälzer Straße 36             ;in Fahrtrichtung Trierer Straße    ;   ;
1517;2;030;030;C67  Rodenkirchen             ;Uferstraße 24-33              ;in Fahrtrichtung Grimmelshausenstr.;   ;
1518;2;030;030;C68  Rodenkirchen             ;Uferstraße 24-33              ;in Fahrtrichtung Grüngürtelstraße  ;   ;
1519;2;030;030;C69  Weiß                     ;Weißer Hauptstraße 105        ;in Fahrtrichtung Im Salzgrund      ;   ;
1520;2;030;030;C70  Weiß                     ;Weißer Hauptstraße 105        ;in Fahrtrichtung Pflasterhofweg    ;   ;
1521;2;030;030;C71  Marienburg               ;Sinziger Straße 6-8           ;in Fahrtrichtung Dransdorfer Straße;   ;
1522;2;030;030;C72  Marienburg               ;Sinziger Straße 8-6           ;in Fahrtrichtung Bonner Straße     ;   ;
1523;0;050;050;C73  Niehl                    ;Niehler Damm, Laterne Nr.75-73;in Fahrtrichtung stadteinwärts     ;   ;
1524;0;050;050;C74  Niehl                    ;Niehler Damm, Laterne Nr.73-75;in Fahrtrichtung stadtauswärts     ;   ;
1525;2;030;030;C75  Eil                      ;Bonner Straße 43              ;in Fahrtrichtung Dortmunder Straße ;   ;
1526;2;030;030;C76  Eil                      ;gegenüber Bonner Straße 68    ;in Fahrtrichtung Düsseldorfer Str. ;   ;
1527;2;030;030;C77  Eil                      ;Bonner Straße 56              ;in Fahrtrichtung Solinger Straße   ;   ;
1528;2;030;030;C78  Eil                      ;Bonner Straße 52              ;in Fahrtrichtung Humboldt Straße   ;   ;
1529;2;030;030;C79  Dellbrück                ;Gierather Straße 98-76        ;in Fahrtrichtung stadteinwärts     ;   ;
1530;2;030;030;C80  Dellbrück                ;Gierather Straße 82-104       ;in Fahrtrichtung stadtauswärts     ;   ;
1531;2;030;030;C81  Dünnwald                 ;Kalkweg / Parkplatz Wildpark  ;in Fahrtrichtung Dellbrück         ;   ;
1532;2;030;030;C82  Dünnwald                 ;Kalkweg / Parkplatz Wildpark  ;in Fahrtr. Dünnwalder Mauspfad     ;   ;
1533;0;050;050;C83  Dünnwald                 ;Odenthaler Straße 213-193     ;in Fahrtrichtung stadteinwärts     ;   ;
1534;0;050;050;C84  Dünnwald                 ;Odenthaler Straße 170-190     ;in Fahrtrichtung stadtauswärts     ;   ;
1535;0;050;050;C85  Dünnwald                 ;Odenthaler Straße 51-11       ;in Fahrtrichtung Berliner Straße   ;   ;
1536;0;050;050;C86  Dünnwald                 ;Odenthaler Straße 11-59       ;in Fahrtr. Dünnwalder Mauspfad     ;   ;
1537;2;030;030;C87  Vogelsang                ;Vogelsanger Straße 448        ;in Fahrtrichtung Vogelsanger Markt ;   ;
1538;2;030;030;C88  Rodenkirchen             ;Auenweg 3                     ;in Fahrtrichtung Mettfelder Straße ;   ;
1539;2;030;030;C89  Rodenkirchen             ;Auenweg 12                    ;in Fahrtr. Grimmelshausener Straße ;   ;
1540;2;030;030;C90  Rodenkirchen             ;Auenweg 18-20                 ;in Fahrtrichtung Grüngürtelstraße  ;   ;
1541;2;030;030;C91  Gremberghoven            ;Rather Straße 15              ;in Fahrtrichtung Bahnhofplatz      ;   ;
1542;2;030;030;C92  Gremberghoven            ;Rather Straße 15              ;in Fahrtrichtung Frankfurter Straße;   ;
1543;2;030;030;C93  Immendorf                ;Godorfer Straße 32-18         ;in Fahrtrichtung Berzdorfer Straße ;   ;
1544;2;030;030;C94  Immendorf                ;Godorfer Str.32 - ggü. Lat.19 ;in Fahrtrichtung Euskirchener Str. ;   ;
1545;0;050;050;C95  Niehl                    ;Bremerhavener Straße 31-25    ;in Fahrtrichtung Industriestraße   ;   ;
1546;0;050;050;C96  Niehl                    ;Bremerhavener Straße 25-33    ;in Fahrtrichtung Niehler Damm      ;   ;
1547;0;050;050;C97  Niehl                    ;Niehler Straße 272-252        ;in Fahrtrichtung stadteinwärts     ;   ;
1548;0;050;050;C98  Niehl                    ;Niehler Straße 252-272        ;in Fahrtrichtung stadtauswärts     ;   ;
1549;0;050;050;C99  Nippes                   ;Niehler Straße 220            ;in Fahrtrichtung stadteinwärts     ;   ;
1550;0;050;050;D10  Nippes                   ;Niehler Straße 224-228        ;in Fahrtrichtung stadtauswärts     ;   ;
1551;2;030;030;D11  Roggendorf/Thenhoven     ;Sinnersdorfer Straße 109-111  ;in Fahrtrichtung Straberger Weg    ;   ;
1552;2;030;030;D12  Roggendorf/Thenhoven     ;Sinnersdorfer Straße 105      ;in Fahrtrichtung S-Bahn            ;   ;
1553;2;030;030;D13  Worringen                ;Widdeshover Weg 34-67         ;in Fahrtrichtung Dörnchensweg      ;   ;
1554;2;030;030;D14  Worringen                ;Widdeshover Weg 67-34         ;in Fahrtr. Hackenbroicher Straße   ;   ;
1555;0;050;050;D15  Poll                     ;Poller Damm 32-48             ;in Fahrtrichtung In der Gracht     ;   ;
1556;0;050;050;D16  Poll                     ;Poller Damm 48-30             ;in Fahrtrichtung Mendener Straße   ;   ;
1557;0;050;050;D17  Porz                     ;Deutzer Weg 13-25             ;in Fahrtrichtung Steinstraße       ;   ;
1558;0;050;050;D18  Porz                     ;Deutzer Weg 17-9              ;in Fahrtrichtung Friedrichstraße   ;   ;
1559;0;050;050;D19  Porz                     ;Hauptstraße 364-378           ;in Fahrtrichtung Bahnhofstraße     ;   ;
1560;0;050;050;D20  Porz                     ;Hauptstraße 378-360           ;in Fahrtrichtung Zündorf           ;   ;
1561;0;050;050;D21  Urbach                   ;Kaiserstraße 88a-80           ;in Fahrtrichtung Frankfurter Straße;   ;
1562;0;050;050;D22  Urbach                   ;Kaiserstraße 80-92            ;in Fahrtrichtung Porz              ;   ;
1563;2;030;030;D23  Flittard                 ;Roggendorfstraße 35           ;in Fahrtrichtung Alfred-Werner-Str.;   ;
1564;2;030;030;D24  Flittard                 ;Roggendorfstraße 35           ;in Fahrtrichtung Düsseldorfer Str. ;   ;
1565;0;050;050;D25  Merheim                  ;Olpener Straße 491-455        ;in Fahrtrichtung Höhenberg         ;   ;
1566;0;050;050;D26  Merheim                  ;Olpener Straße 475-493        ;in Fahrtrichtung Brück             ;   ;
1567;0;050;050;D27  Merheim                  ;Olpener Straße 417-405a       ;in Fahrtrichtung Höhenberg         ;   ;
1568;0;050;050;D28  Merheim                  ;Olpener Straße 476-478        ;in Fahrtrichtung Brück             ;   ;
1569;2;030;030;D29  Merheim                  ;Hohensyburgstraße 3-134       ;in Fahrtrichtung Fußfallstraße     ;   ;
